Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
80,Fresno State,San Joaquin Valley,6/12/2024,2400,164,0.05, ,0.00, ,0, ,1.5, ,21.8, ,56, ,12.6, ,3.2, ,319, ,26.5, 
80,Fresno State,San Joaquin Valley,6/13/2024,0100,165,0.02, ,0.00, ,0, ,1.4, ,20.9, ,58, ,12.4, ,2.0, ,339, ,26.5,Y
80,Fresno State,San Joaquin Valley,6/13/2024,0200,165,0.01, ,0.00, ,0, ,1.5, ,20.4, ,61, ,12.6, ,1.7, ,316, ,26.4,Y
80,Fresno State,San Joaquin Valley,6/13/2024,0300,165,0.00, ,0.00, ,0, ,1.5, ,19.6, ,65, ,12.8, ,1.2, ,277, ,26.3,Y
80,Fresno State,San Joaquin Valley,6/13/2024,0400,165,0.01, ,0.00, ,0, ,1.5, ,19.2, ,65, ,12.5, ,1.7, ,258, ,26.1,Y
80,Fresno State,San Joaquin Valley,6/13/2024,0500,165,0.00, ,0.00, ,6, ,1.5, ,18.9, ,67, ,12.6, ,1.0, ,291, ,26.0,Y
80,Fresno State,San Joaquin Valley,6/13/2024,0600,165,0.04, ,0.00, ,96, ,1.5, ,19.7, ,66, ,13.2, ,0.7, ,307, ,25.8,Y
80,Fresno State,San Joaquin Valley,6/13/2024,0700,165,0.20, ,0.00, ,282, ,1.5, ,21.8, ,57, ,12.8, ,1.2, ,14, ,25.6, 
80,Fresno State,San Joaquin Valley,6/13/2024,0800,165,0.35, ,0.00, ,484, ,1.6, ,24.4, ,51, ,13.6, ,1.3, ,126, ,25.4, 
80,Fresno State,San Joaquin Valley,6/13/2024,0900,165,0.51, ,0.00, ,663, ,1.6, ,26.2, ,46, ,13.7, ,2.0, ,182, ,25.1, 
80,Fresno State,San Joaquin Valley,6/13/2024,1000,165,0.64, ,0.00, ,806, ,1.6, ,27.8, ,44, ,14.3, ,2.2, ,186, ,25.0, 
80,Fresno State,San Joaquin Valley,6/13/2024,1100,165,0.75, ,0.00, ,902, ,1.6, ,29.5, ,40, ,14.5, ,2.5, ,181, ,24.8, 
80,Fresno State,San Joaquin Valley,6/13/2024,1200,165,0.81, ,0.00, ,947, ,1.5, ,31.0, ,34, ,13.3, ,2.6, ,207, ,24.7, 
80,Fresno State,San Joaquin Valley,6/13/2024,1300,165,0.82, ,0.00, ,946, ,1.4, ,32.2, ,30, ,12.1, ,2.4, ,194, ,24.6, 
80,Fresno State,San Joaquin Valley,6/13/2024,1400,165,0.77, ,0.00, ,893, ,1.5, ,33.4, ,29, ,13.0, ,2.0, ,215, ,24.6, 
80,Fresno State,San Joaquin Valley,6/13/2024,1500,165,0.69, ,0.00, ,790, ,1.6, ,34.3, ,29, ,13.6, ,1.8, ,238, ,24.7, 
80,Fresno State,San Joaquin Valley,6/13/2024,1600,165,0.58, ,0.00, ,642, ,1.7, ,34.8, ,30, ,14.9, ,2.1, ,297, ,24.8, 
80,Fresno State,San Joaquin Valley,6/13/2024,1700,165,0.48, ,0.00, ,457, ,1.8, ,34.4, ,33, ,15.6, ,3.6, ,304, ,25.0, 
80,Fresno State,San Joaquin Valley,6/13/2024,1800,165,0.39, ,0.00, ,263, ,1.6, ,32.9, ,31, ,13.7, ,5.1, ,307, ,25.2, 
80,Fresno State,San Joaquin Valley,6/13/2024,1900,165,0.18, ,0.00, ,95, ,1.5, ,30.8, ,34, ,13.0, ,4.1, ,314, ,25.5, 
80,Fresno State,San Joaquin Valley,6/13/2024,2000,165,0.11, ,0.00, ,6, ,1.4, ,28.1, ,36, ,11.6, ,3.3, ,312, ,25.7, 
80,Fresno State,San Joaquin Valley,6/13/2024,2100,165,0.07, ,0.00, ,0, ,1.4, ,25.2, ,43, ,11.9, ,3.1, ,321, ,25.9, 
80,Fresno State,San Joaquin Valley,6/13/2024,2200,165,0.06, ,0.00, ,0, ,1.5, ,23.4, ,51, ,12.8, ,3.5, ,321, ,26.0, 
80,Fresno State,San Joaquin Valley,6/13/2024,2300,165,0.05, ,0.00, ,0, ,1.4, ,21.8, ,55, ,12.5, ,3.5, ,321, ,26.0, 
80,Fresno State,San Joaquin Valley,6/13/2024,2400,165,0.04, ,0.00, ,0, ,1.4, ,20.5, ,59, ,12.3, ,3.1, ,317, ,26.0, 
80,Fresno State,San Joaquin Valley,6/14/2024,0100,166,0.02, ,0.00, ,0, ,1.4, ,19.5, ,62, ,12.0, ,2.6, ,316, ,26.0, 
80,Fresno State,San Joaquin Valley,6/14/2024,0200,166,0.01, ,0.00, ,0, ,1.4, ,18.3, ,64, ,11.5, ,2.4, ,321, ,25.8, 
80,Fresno State,San Joaquin Valley,6/14/2024,0300,166,0.01, ,0.00, ,0, ,1.3, ,17.6, ,66, ,11.2, ,2.2, ,324, ,25.7, 
80,Fresno State,San Joaquin Valley,6/14/2024,0400,166,0.00, ,0.00, ,0, ,1.3, ,16.5, ,70, ,11.1, ,1.3, ,332, ,25.5, 
80,Fresno State,San Joaquin Valley,6/14/2024,0500,166,0.00, ,0.00, ,5, ,1.3, ,15.8, ,73, ,11.0, ,1.3, ,309, ,25.3, 
80,Fresno State,San Joaquin Valley,6/14/2024,0600,166,0.05, ,0.00, ,103, ,1.3, ,17.2, ,66, ,10.9, ,1.5, ,355, ,25.1, 
80,Fresno State,San Joaquin Valley,6/14/2024,0700,166,0.19, ,0.00, ,291, ,1.4, ,20.0, ,58, ,11.5, ,0.8, ,31, ,24.9, 
80,Fresno State,San Joaquin Valley,6/14/2024,0800,166,0.34, ,0.00, ,493, ,1.4, ,22.7, ,52, ,12.3, ,1.0, ,178, ,24.7, 
80,Fresno State,San Joaquin Valley,6/14/2024,0900,166,0.50, ,0.00, ,670, ,1.5, ,25.6, ,47, ,13.3, ,1.6, ,185, ,24.5, 
80,Fresno State,San Joaquin Valley,6/14/2024,1000,166,0.62, ,0.00, ,814, ,1.5, ,27.4, ,42, ,13.4, ,1.4, ,263, ,24.3, 
80,Fresno State,San Joaquin Valley,6/14/2024,1100,166,0.74, ,0.00, ,916, ,1.4, ,28.9, ,36, ,12.2, ,2.6, ,298, ,24.1, 
80,Fresno State,San Joaquin Valley,6/14/2024,1200,166,0.80, ,0.00, ,966, ,1.4, ,30.1, ,32, ,11.8, ,2.6, ,288, ,24.1, 
80,Fresno State,San Joaquin Valley,6/14/2024,1300,166,0.81, ,0.00, ,966, ,1.4, ,31.5, ,30, ,11.9, ,2.6, ,305, ,24.1, 
80,Fresno State,San Joaquin Valley,6/14/2024,1400,166,0.82, ,0.00, ,902, ,1.4, ,32.8, ,28, ,11.6, ,3.2, ,305, ,24.2, 
80,Fresno State,San Joaquin Valley,6/14/2024,1500,166,0.77, ,0.00, ,817, ,1.3, ,33.6, ,25, ,11.1, ,4.0, ,319, ,24.4, 
80,Fresno State,San Joaquin Valley,6/14/2024,1600,166,0.69, ,0.00, ,675, ,1.1, ,33.9, ,21, ,8.5, ,4.5, ,309, ,24.7, 
80,Fresno State,San Joaquin Valley,6/14/2024,1700,166,0.59, ,0.00, ,494, ,0.9, ,33.8, ,16, ,4.6, ,5.0, ,316, ,24.9, 
80,Fresno State,San Joaquin Valley,6/14/2024,1800,166,0.42, ,0.00, ,287, ,0.9, ,32.8, ,19, ,5.9, ,4.8, ,319, ,25.2, 
80,Fresno State,San Joaquin Valley,6/14/2024,1900,166,0.21, ,0.00, ,102, ,1.1, ,31.1, ,24, ,8.2, ,4.5, ,319, ,25.4, 
80,Fresno State,San Joaquin Valley,6/14/2024,2000,166,0.12, ,0.00, ,5, ,1.3, ,28.8, ,32, ,10.4, ,3.8, ,315, ,25.6, 
80,Fresno State,San Joaquin Valley,6/14/2024,2100,166,0.10, ,0.00, ,0, ,1.3, ,27.3, ,36, ,10.9, ,3.7, ,318, ,25.7, 
80,Fresno State,San Joaquin Valley,6/14/2024,2200,166,0.09, ,0.00, ,0, ,1.2, ,25.6, ,35, ,9.1, ,3.6, ,315, ,25.8, 
80,Fresno State,San Joaquin Valley,6/14/2024,2300,166,0.11, ,0.00, ,0, ,1.0, ,24.1, ,32, ,6.4, ,4.1, ,311, ,25.7, 
80,Fresno State,San Joaquin Valley,6/14/2024,2400,166,0.10, ,0.00, ,0, ,0.9, ,22.7, ,32, ,5.1, ,4.1, ,311, ,25.7, 
80,Fresno State,San Joaquin Valley,6/15/2024,0100,167,0.09, ,0.00, ,0, ,0.9, ,21.4, ,34, ,4.8, ,4.2, ,303, ,25.6, 
80,Fresno State,San Joaquin Valley,6/15/2024,0200,167,0.07, ,0.00, ,0, ,0.8, ,20.0, ,36, ,4.4, ,3.5, ,313, ,25.5, 
80,Fresno State,San Joaquin Valley,6/15/2024,0300,167,0.07, ,0.00, ,0, ,0.8, ,18.7, ,39, ,4.3, ,3.9, ,313, ,25.3, 
80,Fresno State,San Joaquin Valley,6/15/2024,0400,167,0.06, ,0.00, ,0, ,0.9, ,17.5, ,44, ,5.2, ,4.2, ,311, ,25.2, 
80,Fresno State,San Joaquin Valley,6/15/2024,0500,167,0.05, ,0.00, ,6, ,0.9, ,16.6, ,50, ,6.0, ,3.6, ,316, ,25.1, 
80,Fresno State,San Joaquin Valley,6/15/2024,0600,167,0.09, ,0.00, ,116, ,1.0, ,16.3, ,52, ,6.4, ,3.5, ,318, ,24.9, 
80,Fresno State,San Joaquin Valley,6/15/2024,0700,167,0.23, ,0.00, ,310, ,1.0, ,17.9, ,48, ,6.6, ,2.6, ,320, ,24.7, 
80,Fresno State,San Joaquin Valley,6/15/2024,0800,167,0.35, ,0.00, ,518, ,1.0, ,20.6, ,40, ,6.5, ,2.7, ,328, ,24.5, 
80,Fresno State,San Joaquin Valley,6/15/2024,0900,167,0.52, ,0.00, ,692, ,1.0, ,22.4, ,36, ,6.4, ,3.6, ,318, ,24.4, 
80,Fresno State,San Joaquin Valley,6/15/2024,1000,167,0.67, ,0.00, ,847, ,1.0, ,23.9, ,33, ,6.4, ,3.9, ,315, ,24.2, 
80,Fresno State,San Joaquin Valley,6/15/2024,1100,167,0.76, ,0.00, ,949, ,1.0, ,25.3, ,31, ,7.0, ,3.5, ,315, ,24.1, 
80,Fresno State,San Joaquin Valley,6/15/2024,1200,167,0.82, ,0.00, ,999, ,1.0, ,26.7, ,29, ,7.2, ,3.4, ,319, ,24.0, 
80,Fresno State,San Joaquin Valley,6/15/2024,1300,167,0.86, ,0.00, ,996, ,1.1, ,27.8, ,28, ,7.7, ,4.2, ,314, ,23.9, 
80,Fresno State,San Joaquin Valley,6/15/2024,1400,167,0.83, ,0.00, ,940, ,1.1, ,28.8, ,27, ,8.0, ,4.4, ,317, ,23.9, 
80,Fresno State,San Joaquin Valley,6/15/2024,1500,167,0.76, ,0.00, ,831, ,1.2, ,29.7, ,28, ,9.2, ,4.6, ,312, ,23.9, 
80,Fresno State,San Joaquin Valley,6/15/2024,1600,167,0.66, ,0.00, ,677, ,1.2, ,30.2, ,28, ,9.8, ,5.0, ,318, ,23.9, 
80,Fresno State,San Joaquin Valley,6/15/2024,1700,167,0.53, ,0.00, ,493, ,1.2, ,30.0, ,29, ,10.0, ,4.9, ,311, ,24.0, 
80,Fresno State,San Joaquin Valley,6/15/2024,1800,167,0.36, ,0.00, ,288, ,1.3, ,29.8, ,30, ,10.4, ,4.3, ,311, ,24.0, 
80,Fresno State,San Joaquin Valley,6/15/2024,1900,167,0.19, ,0.00, ,103, ,1.2, ,28.5, ,32, ,10.1, ,4.4, ,315, ,24.1, 
80,Fresno State,San Joaquin Valley,6/15/2024,2000,167,0.11, ,0.00, ,6, ,1.2, ,26.4, ,35, ,9.8, ,3.9, ,314, ,24.1, 
80,Fresno State,San Joaquin Valley,6/15/2024,2100,167,0.07, ,0.00, ,0, ,1.1, ,24.6, ,36, ,8.4, ,2.8, ,318, ,24.1, 
80,Fresno State,San Joaquin Valley,6/15/2024,2200,167,0.07, ,0.00, ,0, ,1.1, ,23.1, ,37, ,7.8, ,2.9, ,303, ,24.1, 
80,Fresno State,San Joaquin Valley,6/15/2024,2300,167,0.07, ,0.00, ,0, ,1.1, ,21.7, ,42, ,8.2, ,3.5, ,301, ,24.1, 
80,Fresno State,San Joaquin Valley,6/15/2024,2400,167,0.06, ,0.00, ,0, ,1.1, ,20.6, ,46, ,8.6, ,3.5, ,318, ,24.0, 
80,Fresno State,San Joaquin Valley,6/16/2024,0100,168,0.03, ,0.00, ,0, ,1.1, ,19.2, ,51, ,9.0, ,2.6, ,324, ,23.9, 
80,Fresno State,San Joaquin Valley,6/16/2024,0200,168,0.02, ,0.00, ,0, ,1.1, ,18.1, ,55, ,8.9, ,2.3, ,320, ,23.8, 
80,Fresno State,San Joaquin Valley,6/16/2024,0300,168,0.01, ,0.00, ,0, ,1.1, ,16.8, ,60, ,8.9, ,1.9, ,312, ,23.7, 
80,Fresno State,San Joaquin Valley,6/16/2024,0400,168,0.00, ,0.00, ,0, ,1.1, ,15.8, ,64, ,9.0, ,1.7, ,306, ,23.5, 
80,Fresno State,San Joaquin Valley,6/16/2024,0500,168,0.00, ,0.00, ,6, ,1.1, ,15.3, ,66, ,9.0, ,1.9, ,295, ,23.4, 
80,Fresno State,San Joaquin Valley,6/16/2024,0600,168,0.06, ,0.00, ,112, ,1.2, ,16.0, ,64, ,9.3, ,2.2, ,313, ,23.2, 
80,Fresno State,San Joaquin Valley,6/16/2024,0700,168,0.22, ,0.00, ,300, ,1.2, ,17.6, ,59, ,9.5, ,3.3, ,323, ,23.0, 
80,Fresno State,San Joaquin Valley,6/16/2024,0800,168,0.37, ,0.00, ,500, ,1.2, ,19.6, ,54, ,10.0, ,3.5, ,336, ,22.8, 
80,Fresno State,San Joaquin Valley,6/16/2024,0900,168,0.48, ,0.00, ,681, ,1.2, ,22.0, ,45, ,9.7, ,2.3, ,340, ,22.6, 
80,Fresno State,San Joaquin Valley,6/16/2024,1000,168,0.59, ,0.00, ,822, ,1.2, ,23.8, ,42, ,10.1, ,2.0, ,298, ,22.4, 
80,Fresno State,San Joaquin Valley,6/16/2024,1100,168,0.70, ,0.00, ,922, ,1.3, ,25.8, ,39, ,10.8, ,2.3, ,311, ,22.3, 
80,Fresno State,San Joaquin Valley,6/16/2024,1200,168,0.77, ,0.00, ,969, ,1.4, ,27.5, ,38, ,11.7, ,2.6, ,307, ,22.3, 
80,Fresno State,San Joaquin Valley,6/16/2024,1300,168,0.84, ,0.00, ,971, ,1.3, ,29.0, ,32, ,10.4, ,4.1, ,326, ,22.3, 
80,Fresno State,San Joaquin Valley,6/16/2024,1400,168,0.86, ,0.00, ,925, ,1.1, ,30.2, ,25, ,7.8, ,5.0, ,327, ,22.5, 
80,Fresno State,San Joaquin Valley,6/16/2024,1500,168,0.78, ,0.00, ,822, ,1.1, ,30.7, ,24, ,7.8, ,5.0, ,307, ,22.7, 
80,Fresno State,San Joaquin Valley,6/16/2024,1600,168,0.68, ,0.00, ,680, ,0.9, ,30.8, ,21, ,5.8, ,5.4, ,297, ,23.0, 
80,Fresno State,San Joaquin Valley,6/16/2024,1700,168,0.59, ,0.00, ,499, ,0.8, ,30.8, ,17, ,3.3, ,5.6, ,312, ,23.3, 
80,Fresno State,San Joaquin Valley,6/16/2024,1800,168,0.43, ,0.00, ,289, ,0.9, ,30.0, ,21, ,5.5, ,5.6, ,307, ,23.6, 
80,Fresno State,San Joaquin Valley,6/16/2024,1900,168,0.23, ,0.00, ,103, ,0.9, ,28.6, ,24, ,5.8, ,5.0, ,306, ,23.9, 
80,Fresno State,San Joaquin Valley,6/16/2024,2000,168,0.13, ,0.00, ,7, ,0.9, ,26.5, ,27, ,6.0, ,3.9, ,309, ,24.1, 
80,Fresno State,San Joaquin Valley,6/16/2024,2100,168,0.12, ,0.00, ,0, ,1.0, ,25.2, ,32, ,7.4, ,4.6, ,316, ,24.3, 
80,Fresno State,San Joaquin Valley,6/16/2024,2200,168,0.09, ,0.00, ,0, ,1.1, ,23.4, ,39, ,8.5, ,3.8, ,306, ,24.3, 
80,Fresno State,San Joaquin Valley,6/16/2024,2300,168,0.08, ,0.00, ,0, ,1.1, ,22.2, ,41, ,8.1, ,4.0, ,307, ,24.3, 
80,Fresno State,San Joaquin Valley,6/16/2024,2400,168,0.09, ,0.00, ,0, ,1.0, ,21.0, ,42, ,7.7, ,4.7, ,317, ,24.2, 
80,Fresno State,San Joaquin Valley,6/17/2024,0100,169,0.10, ,0.00, ,0, ,1.0, ,20.5, ,43, ,7.7, ,5.6, ,318, ,24.1, 
80,Fresno State,San Joaquin Valley,6/17/2024,0200,169,0.08, ,0.00, ,0, ,1.1, ,19.5, ,47, ,7.8, ,4.7, ,318, ,24.0, 
80,Fresno State,San Joaquin Valley,6/17/2024,0300,169,0.06, ,0.00, ,0, ,1.1, ,18.9, ,49, ,8.0, ,4.1, ,316, ,23.8, 
80,Fresno State,San Joaquin Valley,6/17/2024,0400,169,0.03, ,0.00, ,0, ,1.1, ,17.6, ,54, ,8.2, ,3.2, ,317, ,23.6, 
80,Fresno State,San Joaquin Valley,6/17/2024,0500,169,0.02, ,0.00, ,5, ,1.1, ,16.7, ,58, ,8.4, ,2.1, ,341, ,23.4, 
80,Fresno State,San Joaquin Valley,6/17/2024,0600,169,0.10, ,0.00, ,109, ,1.1, ,17.3, ,57, ,8.7, ,4.2, ,327, ,23.2, 
80,Fresno State,San Joaquin Valley,6/17/2024,0700,169,0.26, ,0.00, ,296, ,1.2, ,18.3, ,55, ,9.1, ,4.8, ,324, ,23.0, 
80,Fresno State,San Joaquin Valley,6/17/2024,0800,169,0.40, ,0.00, ,497, ,1.2, ,19.4, ,53, ,9.5, ,5.0, ,316, ,22.8, 
80,Fresno State,San Joaquin Valley,6/17/2024,0900,169,0.52, ,0.00, ,680, ,1.2, ,20.8, ,51, ,10.2, ,4.6, ,311, ,22.6, 
80,Fresno State,San Joaquin Valley,6/17/2024,1000,169,0.63, ,0.00, ,824, ,1.3, ,22.2, ,49, ,10.9, ,4.5, ,306, ,22.4, 
80,Fresno State,San Joaquin Valley,6/17/2024,1100,169,0.74, ,0.00, ,927, ,1.3, ,23.6, ,45, ,11.1, ,5.0, ,311, ,22.3, 
80,Fresno State,San Joaquin Valley,6/17/2024,1200,169,0.83, ,0.00, ,979, ,1.3, ,25.6, ,39, ,10.7, ,5.3, ,314, ,22.3, 
80,Fresno State,San Joaquin Valley,6/17/2024,1300,169,0.87, ,0.00, ,977, ,1.2, ,26.5, ,36, ,10.1, ,6.0, ,311, ,22.3, 
80,Fresno State,San Joaquin Valley,6/17/2024,1400,169,0.84, ,0.00, ,926, ,1.1, ,27.1, ,31, ,8.5, ,5.9, ,314, ,22.5, 
80,Fresno State,San Joaquin Valley,6/17/2024,1500,169,0.77, ,0.00, ,821, ,1.1, ,27.4, ,29, ,7.7, ,6.0, ,318, ,22.7, 
80,Fresno State,San Joaquin Valley,6/17/2024,1600,169,0.65, ,0.00, ,679, ,1.0, ,27.4, ,27, ,6.7, ,5.7, ,315, ,22.9, 
80,Fresno State,San Joaquin Valley,6/17/2024,1700,169,0.57, ,0.00, ,494, ,0.9, ,27.4, ,24, ,4.9, ,6.2, ,310, ,23.2, 
80,Fresno State,San Joaquin Valley,6/17/2024,1800,169,0.43, ,0.00, ,285, ,0.9, ,26.9, ,25, ,5.1, ,6.3, ,309, ,23.5, 
80,Fresno State,San Joaquin Valley,6/17/2024,1900,169,0.21, ,0.00, ,97, ,0.9, ,25.5, ,27, ,4.9, ,5.3, ,313, ,23.7, 
80,Fresno State,San Joaquin Valley,6/17/2024,2000,169,0.14, ,0.00, ,5, ,0.8, ,23.8, ,26, ,3.1, ,4.7, ,305, ,23.9, 
80,Fresno State,San Joaquin Valley,6/17/2024,2100,169,0.11, ,0.00, ,0, ,0.7, ,22.6, ,27, ,2.7, ,4.1, ,306, ,23.9, 
80,Fresno State,San Joaquin Valley,6/17/2024,2200,169,0.08, ,0.00, ,0, ,0.8, ,21.5, ,30, ,3.2, ,2.9, ,312, ,23.9, 
80,Fresno State,San Joaquin Valley,6/17/2024,2300,169,0.05, ,0.00, ,0, ,0.8, ,19.9, ,33, ,3.3, ,1.9, ,328, ,23.8, 
80,Fresno State,San Joaquin Valley,6/17/2024,2400,169,0.03, ,0.00, ,0, ,0.8, ,17.8, ,39, ,3.5, ,1.3, ,264, ,23.7, 
80,Fresno State,San Joaquin Valley,6/18/2024,0100,170,0.03, ,0.00, ,0, ,0.8, ,17.1, ,41, ,3.9, ,1.6, ,282, ,23.5, 
80,Fresno State,San Joaquin Valley,6/18/2024,0200,170,0.00, ,0.00, ,0, ,0.9, ,15.1, ,51, ,5.1, ,0.7, ,87, ,23.3, 
80,Fresno State,San Joaquin Valley,6/18/2024,0300,170,0.00, ,0.00, ,0, ,0.9, ,13.0, ,62, ,5.9, ,0.8, ,110, ,23.1, 
80,Fresno State,San Joaquin Valley,6/18/2024,0400,170,0.00, ,0.00, ,0, ,0.9, ,12.8, ,63, ,6.0, ,0.6, ,93, ,22.9, 
80,Fresno State,San Joaquin Valley,6/18/2024,0500,170,0.00, ,0.00, ,6, ,1.0, ,13.0, ,64, ,6.4, ,1.5, ,109, ,22.7, 
80,Fresno State,San Joaquin Valley,6/18/2024,0600,170,0.06, ,0.00, ,103, ,0.9, ,15.8, ,52, ,6.0, ,1.9, ,145, ,22.5, 
80,Fresno State,San Joaquin Valley,6/18/2024,0700,170,0.21, ,0.00, ,291, ,1.0, ,17.9, ,46, ,6.3, ,2.2, ,117, ,22.3, 
80,Fresno State,San Joaquin Valley,6/18/2024,0800,170,0.38, ,0.00, ,496, ,0.9, ,20.4, ,37, ,5.1, ,3.1, ,157, ,22.0, 
80,Fresno State,San Joaquin Valley,6/18/2024,0900,170,0.50, ,0.00, ,679, ,0.9, ,22.0, ,34, ,5.5, ,2.4, ,180, ,21.8, 
80,Fresno State,San Joaquin Valley,6/18/2024,1000,170,0.60, ,0.00, ,826, ,0.9, ,23.8, ,31, ,5.7, ,2.0, ,186, ,21.6, 
80,Fresno State,San Joaquin Valley,6/18/2024,1100,170,0.70, ,0.00, ,930, ,0.9, ,25.8, ,28, ,5.9, ,1.9, ,193, ,21.5, 
80,Fresno State,San Joaquin Valley,6/18/2024,1200,170,0.77, ,0.00, ,987, ,1.0, ,27.5, ,26, ,6.5, ,1.9, ,210, ,21.5, 
80,Fresno State,San Joaquin Valley,6/18/2024,1300,170,0.77, ,0.00, ,983, ,1.0, ,28.9, ,25, ,7.0, ,1.8, ,223, ,21.5, 
80,Fresno State,San Joaquin Valley,6/18/2024,1400,170,0.66, ,0.00, ,771, ,1.0, ,29.8, ,24, ,7.1, ,1.9, ,183, ,21.7, 
80,Fresno State,San Joaquin Valley,6/18/2024,1500,170,0.60, ,0.00, ,675, ,1.1, ,30.2, ,27, ,9.0, ,2.3, ,305, ,21.9, 
80,Fresno State,San Joaquin Valley,6/18/2024,1600,170,0.53, ,0.00, ,557, ,1.0, ,30.0, ,24, ,7.5, ,2.9, ,313, ,22.2, 
80,Fresno State,San Joaquin Valley,6/18/2024,1700,170,0.35, ,0.00, ,352, ,0.9, ,30.1, ,21, ,5.5, ,2.3, ,321, ,22.4, 
80,Fresno State,San Joaquin Valley,6/18/2024,1800,170,0.32, ,0.00, ,319, ,0.7, ,30.3, ,17, ,2.7, ,2.6, ,314, ,22.7, 
80,Fresno State,San Joaquin Valley,6/18/2024,1900,170,0.17, ,0.00, ,103, ,0.8, ,28.5, ,20, ,3.4, ,3.1, ,303, ,23.0, 
80,Fresno State,San Joaquin Valley,6/18/2024,2000,170,0.06, ,0.00, ,6, ,0.8, ,25.4, ,26, ,4.4, ,2.1, ,304, ,23.2, 
80,Fresno State,San Joaquin Valley,6/18/2024,2100,170,0.04, ,0.00, ,0, ,0.9, ,23.4, ,30, ,4.9, ,1.9, ,313, ,23.3, 
80,Fresno State,San Joaquin Valley,6/18/2024,2200,170,0.03, ,0.00, ,0, ,0.9, ,21.5, ,35, ,5.4, ,1.6, ,334, ,23.3, 
80,Fresno State,San Joaquin Valley,6/18/2024,2300,170,0.02, ,0.00, ,0, ,0.9, ,19.2, ,42, ,6.0, ,1.8, ,277, ,23.3, 
80,Fresno State,San Joaquin Valley,6/18/2024,2400,170,0.03, ,0.00, ,0, ,1.0, ,20.0, ,42, ,6.8, ,2.3, ,301, ,23.3, 
80,Fresno State,San Joaquin Valley,6/19/2024,0100,171,0.03, ,0.00, ,0, ,1.0, ,18.4, ,47, ,6.9, ,2.0, ,318, ,23.2, 
80,Fresno State,San Joaquin Valley,6/19/2024,0200,171,0.03, ,0.00, ,0, ,1.0, ,17.3, ,51, ,7.0, ,2.1, ,318, ,23.1, 
80,Fresno State,San Joaquin Valley,6/19/2024,0300,171,0.01, ,0.00, ,0, ,1.0, ,15.7, ,55, ,6.8, ,1.4, ,358, ,22.9, 
80,Fresno State,San Joaquin Valley,6/19/2024,0400,171,0.00, ,0.00, ,0, ,1.0, ,13.8, ,64, ,7.1, ,0.9, ,289, ,22.8, 
80,Fresno State,San Joaquin Valley,6/19/2024,0500,171,0.00, ,0.00, ,5, ,1.0, ,13.6, ,65, ,7.1, ,0.9, ,334, ,22.6, 
80,Fresno State,San Joaquin Valley,6/19/2024,0600,171,0.04, ,0.00, ,106, ,1.1, ,15.6, ,60, ,7.8, ,1.0, ,337, ,22.4, 
80,Fresno State,San Joaquin Valley,6/19/2024,0700,171,0.20, ,0.00, ,291, ,1.0, ,18.4, ,48, ,7.1, ,1.5, ,332, ,22.2, 
80,Fresno State,San Joaquin Valley,6/19/2024,0800,171,0.34, ,0.00, ,493, ,1.0, ,21.0, ,41, ,7.2, ,1.6, ,309, ,22.0, 
80,Fresno State,San Joaquin Valley,6/19/2024,0900,171,0.48, ,0.00, ,674, ,1.0, ,24.4, ,33, ,7.2, ,1.3, ,351, ,21.8, 
80,Fresno State,San Joaquin Valley,6/19/2024,1000,171,0.60, ,0.00, ,819, ,1.1, ,26.3, ,31, ,7.7, ,1.4, ,317, ,21.7, 
80,Fresno State,San Joaquin Valley,6/19/2024,1100,171,0.72, ,0.00, ,890, ,1.0, ,27.9, ,28, ,7.5, ,1.9, ,319, ,21.6, 
80,Fresno State,San Joaquin Valley,6/19/2024,1200,171,0.80, ,0.00, ,969, ,1.0, ,29.6, ,25, ,7.3, ,2.6, ,313, ,21.6, 
80,Fresno State,San Joaquin Valley,6/19/2024,1300,171,0.83, ,0.00, ,957, ,1.0, ,30.7, ,22, ,6.8, ,2.9, ,308, ,21.7, 
80,Fresno State,San Joaquin Valley,6/19/2024,1400,171,0.80, ,0.00, ,890, ,0.9, ,31.4, ,21, ,6.2, ,3.0, ,307, ,21.9, 
80,Fresno State,San Joaquin Valley,6/19/2024,1500,171,0.72, ,0.00, ,811, ,0.9, ,31.9, ,19, ,5.2, ,2.8, ,306, ,22.2, 
80,Fresno State,San Joaquin Valley,6/19/2024,1600,171,0.60, ,0.00, ,666, ,0.8, ,31.9, ,18, ,4.4, ,2.7, ,288, ,22.5, 
80,Fresno State,San Joaquin Valley,6/19/2024,1700,171,0.49, ,0.00, ,480, ,0.9, ,31.7, ,18, ,4.9, ,3.2, ,305, ,22.7, 
80,Fresno State,San Joaquin Valley,6/19/2024,1800,171,0.34, ,0.00, ,280, ,0.9, ,30.8, ,20, ,5.0, ,3.4, ,301, ,23.0, 
80,Fresno State,San Joaquin Valley,6/19/2024,1900,171,0.17, ,0.00, ,100, ,0.8, ,29.2, ,21, ,4.6, ,3.3, ,292, ,23.2, 
